project_number,hdp_id,project_title,crf_name,heal_crf_id,source,input_path
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Hyperacusis Questionnaire,HEALCDE:hyperacusis-questionnaire,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Migraine Disability Assessment Questionnaire- MIDAS (Copyrighted),HEALCDE:midas,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Neurobehavioral Symptom Inventory- NSI,HEALCDE:nsi,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Ohio State Traumatic Brain Injury Identification,HEALCDE:osu-tbi,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Orthostatic Hypotension Questionnaire - OHQ,HEALCDE:ohq,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,PTSD Checklist for DSM 5 - PCL 5,HEALCDE:pcl-5,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Pain Intensity (choice=BPI Pain Severity (for acute pain)),HEALCDE:bpi-pain-severity,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Pain Interference (choice=BPI Pain Interference (Copyrighted) (for acute pain)),HEALCDE:bpi-pain-interference,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Photosensitivity Assessment Questionnaire - PAQ,HEALCDE:paq,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61NS113315-01,HDP00369,Biomarker Signature to Predict the Persistence of Post-Traumatic Headache,Symptom Evaluation Sports Concussion Assessment Tool - SCAT,HEALCDE:scat,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Ability to Participate in Social Roles and Activities SF 4a [PROMIS],HEALCDE:promis-ability-to-participate-in-social_roles-and-activities-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Domain Specific Life Satisfaction Ages 18+ Fixed Form,HEALCDE:domain-specific-life-satisfaction-18,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Graded Chronic Pain Scale *Revised- GCPS R,HEALCDE:graded-chronic-pain,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Multidimensional Assessment of Interoceptive Awareness *Version 2- MAIA,HEALCDE:maia-2,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Self- Efficacy for Managing Chronic Conditions for Managing Emotions SF 4a [PROMIS],HEALCDE:promis-self-efficacy-managing-emotions-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Self-Efficacy for Managing  Chronic Conditions Managing Symptoms SF 4a [PROMIS],HEALCDE:promis-self-efficacy-managing-symptoms-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Self-Efficacy for Managing Chronic Conditions Managing Daily Activities SF 8a [PROMIS],HEALCDE:promis-self-efficacy-managing-daily-activities-8a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Self-Efficacy for Managing Chronic Conditions for Managing Social Interactions SF 4a [PROMIS],HEALCDE:promis-self-efficacy-managing-social-interaction-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1R61AT012309-01,HDP00946,Partners for Pain & Wellbeing Equity: A Randomized Trial of Community Supported Complementary and Integrative Health Self Management for Back Pain,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,29+2 Profile v2.1 - PROPr [PROMIS],HEALCDE:promis-292-profile-v2.1-propr,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1U19NS130608-01,HDP00971,Human Nociceptor and Spinal Cord Molecular Signature Center,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
5U24NS113850-03,NA,EPPIC-Net: Platform Protocol to Assess Treatments for Painful Diabetic Peripheral Neuropathy,Clinical Global Impression of Change- CGIC,HEALCDE:cgic,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
5U24NS113850-03,NA,EPPIC-Net: Platform Protocol to Assess Treatments for Painful Diabetic Peripheral Neuropathy,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
5U24NS113850-03,NA,EPPIC-Net: Platform Protocol to Assess Treatments for Painful Diabetic Peripheral Neuropathy,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
5U24NS113850-03,NA,EPPIC-Net: Platform Protocol to Assess Treatments for Painful Diabetic Peripheral Neuropathy,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
5U24NS113850-03,NA,EPPIC-Net: Platform Protocol to Assess Treatments for Painful Diabetic Peripheral Neuropathy,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
5U24NS113850-03,NA,EPPIC-Net: Platform Protocol to Assess Treatments for Painful Diabetic Peripheral Neuropathy,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
